,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
114,4316.0,3911.0,1572.0,128500.0,598000.0,29523.0,2058.0,328.0,3154.0,1112.0,505.0,200.0,141.0,2689.0,55.0,50.0,1367.0,205.0,1823.0,44498.0,9.0,23.0,35.0,29.0,17.0,34.0,44.0,51.0,25.0,87.0,123.0,114.0,183.0,111.0,138.0,549.0,281.0,54.0,9.0,109.0,10.0,28.0,8.0,0.0,63.0,23.0,0.0,0.0,1400000US49035110102,49,035,110102,0.0,0.0,23.0,0.0,0.0,0.0,205.0,26.0,4.0,140.0,0.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,14.0,49035110102,418700.0,42358.0,739.0,363.0,218.0,10.0,17.0,10.0,36.0,40.0,0.0,0.0,105.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,16.0,12.0,32.0,22.0,0.0,0.0,15.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41516.0,49,035,110102
115,3744.0,3261.0,1421.0,119539.0,574200.0,56083.0,1439.0,574.0,2781.0,605.0,549.0,321.0,226.0,1692.0,61.0,102.0,1290.0,131.0,1845.0,54317.0,71.0,0.0,19.0,28.0,9.0,21.0,48.0,41.0,19.0,49.0,115.0,192.0,110.0,145.0,213.0,341.0,151.0,0.0,9.0,12.0,14.0,9.0,13.0,13.0,81.0,0.0,0.0,0.0,1400000US49035110103,49,035,110103,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035110103,406000.0,35823.0,888.0,439.0,223.0,0.0,40.0,48.0,21.0,27.0,0.0,64.0,23.0,54.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,41.0,33.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54143.0,49,035,110103
116,5524.0,4846.0,1937.0,142550.0,621700.0,31637.0,2115.0,1381.0,3813.0,1318.0,771.0,490.0,270.0,2111.0,23.0,17.0,1799.0,138.0,1582.0,57109.0,90.0,25.0,23.0,20.0,0.0,51.0,18.0,42.0,32.0,60.0,84.0,222.0,210.0,182.0,172.0,706.0,195.0,9.0,11.0,20.0,0.0,8.0,8.0,0.0,139.0,55.0,27.0,0.0,1400000US49035110104,49,035,110104,0.0,15.0,0.0,0.0,0.0,13.0,41.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035110104,476100.0,27627.0,1610.0,502.0,253.0,64.0,0.0,31.0,27.0,14.0,6.0,39.0,72.0,41.0,27.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,73.0,23.0,5.0,0.0,0.0,6.0,0.0,0.0,39.0,11.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,51954.0,49,035,110104
117,5181.0,4663.0,1848.0,106938.0,377900.0,15271.0,1446.0,216.0,3599.0,1410.0,583.0,77.0,82.0,1882.0,422.0,45.0,1551.0,297.0,1427.0,43802.0,0.0,59.0,31.0,43.0,46.0,59.0,10.0,25.0,18.0,118.0,184.0,265.0,317.0,236.0,253.0,184.0,347.0,35.0,20.0,40.0,66.0,40.0,26.0,34.0,86.0,23.0,3.0,10.0,1400000US49035110200,49,035,110200,0.0,0.0,0.0,0.0,0.0,10.0,55.0,17.0,6.0,11.0,0.0,0.0,0.0,12.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035110200,286600.0,13740.0,940.0,76.0,413.0,19.0,33.0,23.0,149.0,113.0,58.0,10.0,8.0,96.0,11.0,33.0,28.0,0.0,8.0,7.0,0.0,9.0,60.0,4.0,0.0,7.0,13.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30236.0,49,035,110200
118,6048.0,5158.0,2324.0,90651.0,366200.0,20680.0,1290.0,138.0,4185.0,1430.0,642.0,133.0,97.0,2379.0,650.0,75.0,1515.0,809.0,1319.0,47183.0,59.0,38.0,44.0,32.0,98.0,32.0,42.0,99.0,54.0,298.0,171.0,396.0,420.0,141.0,219.0,181.0,289.0,16.0,32.0,20.0,25.0,19.0,116.0,19.0,42.0,140.0,19.0,0.0,1400000US49035110300,49,035,110300,0.0,0.0,72.0,49.0,0.0,0.0,71.0,0.0,20.0,0.0,33.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035110300,276000.0,10941.0,844.0,54.0,317.0,41.0,43.0,48.0,39.0,44.0,33.0,18.0,51.0,50.0,24.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,89.0,25.0,0.0,0.0,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32083.0,49,035,110300
119,3383.0,2746.0,1391.0,72782.0,379400.0,62257.0,995.0,112.0,2310.0,689.0,195.0,111.0,108.0,1446.0,127.0,125.0,794.0,597.0,1081.0,34048.0,32.0,47.0,54.0,116.0,75.0,21.0,27.0,51.0,91.0,87.0,122.0,167.0,143.0,89.0,74.0,195.0,462.0,69.0,40.0,49.0,69.0,62.0,16.0,0.0,157.0,54.0,0.0,10.0,1400000US49035110401,49,035,110401,17.0,19.0,8.0,0.0,0.0,0.0,34.0,0.0,13.0,0.0,0.0,13.0,8.0,0.0,0.0,64.0,0.0,8.0,56.0,0.0,0.0,0.0,0.0,0.0,49035110401,354000.0,51061.0,899.0,135.0,149.0,11.0,25.0,29.0,38.0,9.0,27.0,0.0,10.0,38.0,22.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,29.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,25063.0,49,035,110401
120,3883.0,3383.0,1317.0,80875.0,461900.0,49055.0,886.0,147.0,2488.0,911.0,503.0,112.0,75.0,1388.0,125.0,92.0,989.0,328.0,1239.0,35726.0,17.0,18.0,75.0,16.0,7.0,32.0,22.0,48.0,68.0,95.0,191.0,222.0,98.0,95.0,152.0,161.0,180.0,37.0,0.0,53.0,35.0,17.0,18.0,0.0,20.0,14.0,8.0,0.0,1400000US49035110402,49,035,110402,6.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,16.0,33.0,10.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035110402,336100.0,24031.0,941.0,180.0,136.0,0.0,18.0,42.0,0.0,22.0,37.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,34542.0,49,035,110402
121,6080.0,5544.0,2157.0,93977.0,416800.0,34946.0,1330.0,208.0,4097.0,1628.0,615.0,207.0,95.0,2233.0,42.0,90.0,1902.0,255.0,1333.0,35644.0,38.0,84.0,65.0,45.0,53.0,37.0,53.0,36.0,49.0,149.0,226.0,347.0,236.0,264.0,220.0,255.0,210.0,24.0,6.0,11.0,57.0,47.0,28.0,0.0,37.0,62.0,20.0,0.0,1400000US49035110500,49,035,110500,0.0,0.0,11.0,0.0,0.0,31.0,130.0,26.0,13.0,13.0,32.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035110500,322200.0,27210.0,1213.0,503.0,495.0,121.0,42.0,114.0,41.0,42.0,73.0,48.0,14.0,160.0,0.0,22.0,13.0,92.0,0.0,19.0,14.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,0.0,27054.0,49,035,110500
122,5592.0,4982.0,1867.0,106404.0,420500.0,27927.0,1306.0,941.0,3732.0,1267.0,704.0,216.0,104.0,2011.0,46.0,39.0,1626.0,241.0,1425.0,40371.0,10.0,52.0,23.0,8.0,83.0,67.0,20.0,55.0,50.0,82.0,189.0,205.0,244.0,189.0,214.0,376.0,358.0,38.0,8.0,48.0,36.0,57.0,40.0,11.0,120.0,111.0,39.0,25.0,1400000US49035110600,49,035,110600,17.0,0.0,14.0,16.0,0.0,0.0,69.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,42.0,74.0,34.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,49035110600,315100.0,21379.0,1214.0,261.0,299.0,65.0,0.0,58.0,10.0,52.0,39.0,0.0,75.0,19.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,33.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,27.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,35577.0,49,035,110600
123,4203.0,3185.0,1438.0,72845.0,310600.0,22970.0,1201.0,101.0,3057.0,1004.0,446.0,58.0,61.0,1559.0,32.0,24.0,767.0,671.0,1242.0,32453.0,53.0,17.0,19.0,50.0,91.0,87.0,33.0,30.0,90.0,177.0,97.0,209.0,198.0,79.0,89.0,119.0,330.0,52.0,14.0,65.0,42.0,86.0,13.0,0.0,58.0,94.0,26.0,0.0,1400000US49035110701,49,035,110701,45.0,16.0,7.0,0.0,0.0,0.0,118.0,19.0,23.0,10.0,13.0,41.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035110701,233200.0,12567.0,1030.0,102.0,272.0,88.0,20.0,68.0,26.0,22.0,22.0,0.0,26.0,135.0,0.0,12.0,26.0,39.0,14.0,44.0,0.0,0.0,101.0,0.0,11.0,12.0,13.0,57.0,0.0,0.0,8.0,24.0,0.0,11.0,6.0,0.0,0.0,7.0,0.0,0.0,32387.0,49,035,110701
124,5052.0,4481.0,1693.0,81563.0,457900.0,28061.0,1036.0,85.0,3195.0,1271.0,447.0,102.0,72.0,1903.0,78.0,44.0,1213.0,480.0,1266.0,38319.0,33.0,32.0,35.0,51.0,83.0,53.0,23.0,59.0,68.0,186.0,187.0,178.0,120.0,135.0,213.0,237.0,260.0,0.0,18.0,29.0,64.0,52.0,0.0,0.0,97.0,46.0,4.0,0.0,1400000US49035110702,49,035,110702,0.0,14.0,6.0,5.0,0.0,17.0,88.0,0.0,0.0,0.0,14.0,0.0,59.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035110702,317400.0,21428.0,922.0,145.0,478.0,154.0,33.0,73.0,81.0,0.0,92.0,12.0,33.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29505.0,49,035,110702
125,5847.0,5434.0,2174.0,67431.0,379600.0,55144.0,957.0,48.0,3887.0,1196.0,402.0,98.0,132.0,2358.0,240.0,79.0,1466.0,708.0,1093.0,33804.0,70.0,81.0,68.0,0.0,72.0,122.0,98.0,117.0,131.0,212.0,237.0,282.0,156.0,86.0,103.0,339.0,425.0,82.0,43.0,69.0,100.0,1.0,43.0,0.0,87.0,106.0,56.0,9.0,1400000US49035110800,49,035,110800,29.0,12.0,0.0,0.0,0.0,0.0,82.0,55.0,0.0,6.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035110800,247700.0,72402.0,931.0,31.0,422.0,167.0,29.0,91.0,61.0,56.0,18.0,0.0,0.0,49.0,15.0,0.0,15.0,8.0,11.0,0.0,0.0,0.0,97.0,19.0,18.0,0.0,3.0,0.0,8.0,0.0,49.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,22454.0,49,035,110800
126,4439.0,4008.0,1508.0,116667.0,525600.0,42318.0,1370.0,97.0,3109.0,1282.0,387.0,166.0,120.0,1582.0,55.0,65.0,1331.0,177.0,1646.0,41728.0,38.0,10.0,25.0,0.0,61.0,18.0,25.0,28.0,33.0,88.0,186.0,166.0,85.0,105.0,195.0,445.0,254.0,44.0,8.0,13.0,61.0,27.0,19.0,0.0,82.0,58.0,9.0,30.0,1400000US49035110900,49,035,110900,9.0,0.0,10.0,0.0,0.0,0.0,95.0,48.0,9.0,0.0,0.0,0.0,8.0,0.0,30.0,59.0,25.0,0.0,9.0,8.0,8.0,9.0,0.0,0.0,49035110900,392000.0,18394.0,891.0,330.0,196.0,45.0,0.0,79.0,8.0,32.0,7.0,7.0,18.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33846.0,49,035,110900
127,4191.0,3674.0,1436.0,111563.0,603800.0,80490.0,1409.0,340.0,2922.0,1002.0,405.0,181.0,56.0,1643.0,154.0,105.0,1307.0,129.0,1444.0,42332.0,70.0,35.0,15.0,6.0,41.0,13.0,32.0,27.0,58.0,62.0,129.0,118.0,176.0,109.0,197.0,348.0,251.0,75.0,10.0,18.0,65.0,24.0,0.0,13.0,46.0,13.0,3.0,10.0,1400000US49035111001,49,035,111001,0.0,0.0,0.0,0.0,0.0,0.0,93.0,15.0,0.0,25.0,33.0,0.0,0.0,0.0,20.0,45.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,49035111001,457500.0,48510.0,1289.0,354.0,173.0,15.0,22.0,15.0,23.0,41.0,0.0,33.0,24.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,38521.0,49,035,111001
128,5560.0,4656.0,2316.0,103659.0,461700.0,45382.0,1141.0,66.0,4032.0,1135.0,672.0,195.0,80.0,2390.0,11.0,18.0,1464.0,852.0,1246.0,45747.0,76.0,39.0,27.0,91.0,48.0,28.0,23.0,30.0,118.0,136.0,295.0,215.0,330.0,239.0,290.0,331.0,391.0,21.0,42.0,77.0,54.0,0.0,77.0,46.0,74.0,53.0,4.0,0.0,1400000US49035111002,49,035,111002,0.0,32.0,0.0,17.0,0.0,0.0,94.0,39.0,0.0,20.0,0.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035111002,413700.0,41342.0,889.0,66.0,286.0,74.0,26.0,41.0,76.0,38.0,16.0,0.0,15.0,83.0,20.0,0.0,14.0,0.0,35.0,0.0,14.0,0.0,211.0,33.0,22.0,81.0,27.0,0.0,6.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37746.0,49,035,111002
129,6325.0,4906.0,2622.0,70403.0,312900.0,22597.0,1371.0,184.0,4887.0,997.0,532.0,162.0,88.0,2785.0,0.0,19.0,2039.0,583.0,1223.0,37020.0,68.0,40.0,119.0,112.0,110.0,122.0,125.0,68.0,67.0,198.0,360.0,275.0,305.0,174.0,253.0,226.0,626.0,26.0,13.0,101.0,193.0,42.0,86.0,78.0,87.0,89.0,37.0,0.0,1400000US49035111101,49,035,111101,33.0,19.0,0.0,0.0,0.0,0.0,195.0,64.0,47.0,0.0,0.0,3.0,20.0,0.0,61.0,57.0,15.0,26.0,0.0,16.0,0.0,0.0,0.0,0.0,49035111101,212100.0,13077.0,1162.0,157.0,505.0,51.0,51.0,32.0,65.0,206.0,52.0,25.0,23.0,49.0,0.0,15.0,0.0,20.0,14.0,0.0,0.0,0.0,50.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28310.0,49,035,111101
130,6164.0,4800.0,2643.0,67489.0,328000.0,34182.0,1230.0,104.0,4269.0,1116.0,556.0,70.0,96.0,2866.0,40.0,8.0,1333.0,1310.0,1209.0,37693.0,58.0,36.0,164.0,74.0,172.0,70.0,138.0,125.0,170.0,147.0,356.0,366.0,89.0,203.0,220.0,255.0,505.0,25.0,16.0,66.0,128.0,51.0,55.0,74.0,90.0,191.0,69.0,14.0,1400000US49035111102,49,035,111102,28.0,15.0,45.0,13.0,0.0,7.0,188.0,23.0,20.0,23.0,0.0,44.0,0.0,0.0,78.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49035111102,276900.0,20500.0,938.0,62.0,709.0,65.0,137.0,191.0,154.0,130.0,32.0,0.0,0.0,103.0,23.0,0.0,45.0,17.0,18.0,0.0,0.0,0.0,157.0,20.0,18.0,0.0,18.0,0.0,15.0,19.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31767.0,49,035,111102
131,5564.0,4858.0,2549.0,72169.0,342100.0,23629.0,1266.0,253.0,4110.0,1264.0,486.0,124.0,49.0,2671.0,22.0,16.0,2217.0,332.0,1018.0,40191.0,177.0,46.0,47.0,162.0,70.0,93.0,159.0,72.0,105.0,168.0,253.0,226.0,304.0,233.0,231.0,203.0,441.0,72.0,0.0,86.0,40.0,60.0,46.0,0.0,137.0,123.0,22.0,0.0,1400000US49035111103,49,035,111103,0.0,34.0,23.0,0.0,0.0,44.0,18.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035111103,309900.0,19145.0,806.0,151.0,369.0,88.0,14.0,30.0,128.0,83.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,69.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30434.0,49,035,111103
132,2883.0,2528.0,1116.0,87700.0,293100.0,32347.0,1397.0,151.0,2085.0,570.0,265.0,42.0,14.0,1193.0,14.0,0.0,757.0,359.0,1310.0,43807.0,30.0,50.0,43.0,30.0,16.0,28.0,19.0,13.0,71.0,54.0,82.0,166.0,171.0,170.0,69.0,104.0,207.0,32.0,21.0,15.0,51.0,21.0,0.0,0.0,67.0,8.0,8.0,0.0,1400000US49035111201,49,035,111201,0.0,0.0,0.0,0.0,0.0,0.0,194.0,22.0,0.0,24.0,27.0,23.0,23.0,16.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035111201,240400.0,17806.0,959.0,47.0,283.0,66.0,12.0,62.0,97.0,20.0,26.0,0.0,0.0,50.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,24.0,100.0,9.0,0.0,1.0,27.0,63.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,34116.0,49,035,111201
133,4464.0,3642.0,1709.0,80056.0,327200.0,19329.0,1123.0,65.0,2961.0,835.0,277.0,44.0,53.0,1959.0,0.0,0.0,1013.0,696.0,1159.0,37138.0,84.0,36.0,31.0,49.0,33.0,80.0,92.0,84.0,37.0,214.0,106.0,285.0,203.0,119.0,163.0,93.0,461.0,119.0,33.0,50.0,139.0,34.0,38.0,0.0,48.0,150.0,0.0,20.0,1400000US49035111202,49,035,111202,9.0,0.0,14.0,44.0,31.0,32.0,74.0,22.0,0.0,0.0,16.0,26.0,0.0,0.0,10.0,53.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,49035111202,259400.0,14245.0,905.0,49.0,426.0,108.0,24.0,70.0,144.0,22.0,37.0,13.0,8.0,109.0,0.0,12.0,0.0,12.0,85.0,0.0,0.0,0.0,47.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33190.0,49,035,111202
134,6479.0,5773.0,2222.0,103333.0,366200.0,14212.0,1725.0,188.0,4470.0,1408.0,653.0,136.0,146.0,2299.0,28.0,0.0,1989.0,233.0,1608.0,36484.0,75.0,8.0,46.0,0.0,11.0,76.0,38.0,40.0,38.0,27.0,363.0,358.0,359.0,210.0,259.0,314.0,243.0,48.0,29.0,76.0,35.0,12.0,34.0,0.0,9.0,24.0,0.0,8.0,1400000US49035111302,49,035,111302,8.0,0.0,0.0,8.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,334.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035111302,286700.0,13999.0,1144.0,103.0,300.0,36.0,70.0,89.0,31.0,17.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,118.0,0.0,30.0,67.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29694.0,49,035,111302
135,3481.0,3245.0,1277.0,103705.0,471500.0,32706.0,1158.0,92.0,2343.0,765.0,371.0,207.0,95.0,1370.0,0.0,13.0,993.0,284.0,1245.0,47010.0,0.0,0.0,31.0,55.0,27.0,6.0,32.0,11.0,55.0,152.0,82.0,139.0,145.0,122.0,180.0,240.0,85.0,28.0,0.0,6.0,18.0,6.0,8.0,0.0,19.0,15.0,0.0,0.0,1400000US49035111304,49,035,111304,15.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035111304,389800.0,23539.0,1051.0,195.0,219.0,76.0,14.0,0.0,23.0,12.0,51.0,14.0,29.0,24.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34764.0,49,035,111304
136,3937.0,3479.0,1416.0,88043.0,368200.0,17819.0,1316.0,189.0,2820.0,884.0,481.0,117.0,99.0,1476.0,0.0,11.0,1196.0,220.0,1356.0,41882.0,80.0,0.0,26.0,41.0,25.0,58.0,52.0,51.0,77.0,91.0,94.0,217.0,159.0,80.0,212.0,153.0,159.0,11.0,28.0,19.0,24.0,27.0,21.0,0.0,29.0,39.0,11.0,5.0,1400000US49035111305,49,035,111305,5.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035111305,286000.0,13104.0,1134.0,224.0,224.0,62.0,39.0,21.0,26.0,37.0,0.0,4.0,35.0,27.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,69.0,9.0,7.0,30.0,7.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32453.0,49,035,111305
137,2631.0,2362.0,1058.0,77375.0,390800.0,30791.0,1347.0,58.0,1851.0,794.0,242.0,42.0,41.0,1125.0,10.0,11.0,553.0,505.0,1382.0,43214.0,49.0,17.0,16.0,14.0,0.0,8.0,28.0,53.0,28.0,156.0,103.0,135.0,106.0,107.0,124.0,114.0,188.0,16.0,24.0,0.0,0.0,75.0,22.0,5.0,46.0,291.0,31.0,0.0,1400000US49035111306,49,035,111306,51.0,72.0,66.0,32.0,0.0,39.0,112.0,0.0,12.0,0.0,16.0,68.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035111306,310900.0,55631.0,1118.0,88.0,182.0,42.0,25.0,42.0,23.0,14.0,14.0,0.0,22.0,57.0,5.0,18.0,14.0,0.0,0.0,14.0,6.0,0.0,253.0,73.0,11.0,29.0,19.0,44.0,32.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34932.0,49,035,111306
138,7203.0,4089.0,2873.0,51863.0,228700.0,18588.0,861.0,40.0,4839.0,694.0,393.0,32.0,0.0,3035.0,393.0,601.0,1231.0,1642.0,975.0,32041.0,246.0,129.0,97.0,78.0,86.0,31.0,301.0,106.0,244.0,274.0,525.0,350.0,170.0,97.0,61.0,78.0,870.0,249.0,71.0,109.0,91.0,215.0,45.0,44.0,46.0,85.0,0.0,0.0,1400000US49035111400,49,035,111400,11.0,54.0,20.0,0.0,0.0,0.0,79.0,14.0,0.0,37.0,0.0,14.0,0.0,14.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,49035111400,169700.0,11142.0,723.0,41.0,960.0,229.0,184.0,277.0,95.0,140.0,0.0,35.0,0.0,36.0,16.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,99.0,32.0,57.0,10.0,0.0,0.0,0.0,0.0,0.0,372.0,303.0,0.0,13.0,42.0,0.0,14.0,0.0,0.0,17635.0,49,035,111400
